file_id,pair_id,topic,task,premise_id,premise_text,hypothesis_id,hypothesis_text,argument_type,original_entailment,original_argument,complex_attack_type,source_file,unique_id,content_length
3,25,Chinaonechildpolicy,ARG,11,"Solid population growth in China is a good thing. A rising population is a feature of a healthy society, not the beginning of the end for this sceptered land. Of course an increasing population puts pressure on any number of public facilities and services, from transport to schools to housing to hospitals. But it's also a motor for future economic growth which will provide for all of this.",10.0,"""One child"" changed tradition that more children is better. Professor Wang says China's family planning policies since 1978 have helped reduce the fertility rate further and contributed to a change in attitudes. ""A lot of people simply don't want that many children. People have accepted the policy,"" he says.",attack,contradiction,attack,,data\3.csv,3_25,701
3,209,Chinaonechildpolicy,ADD_ARG,4,"China would have far too many children if not for ""one child"". China estimates that it has three to four hundred million fewer people today with the one child policy than it would have had otherwise.",2.0,"China's ""one child"" policy is key to stabilizing global population growth. With 1.3 billion people, a fifth of the world's population, China must be a major part of the solution to the global population crisis.",support,,support,,data\3.csv,3_209,409
3,210,Chinaonechildpolicy,ADD_ARG,11,"Solid population growth in China is a good thing. A rising population is a feature of a healthy society, not the beginning of the end for this sceptered land. Of course an increasing population puts pressure on any number of public facilities and services, from transport to schools to housing to hospitals. But it's also a motor for future economic growth which will provide for all of this.",9.0,"China one-child forestalls problems associated with overpopulation. The reduction in fertility rate and thus population size reduced the severity of problems that come with overpopulation, like epidemics, slums, overwhelmed social services (health, education, law enforcement, and more), and strain on the ecosystem from abuse of fertile land and production of high volumes of waste.",attack,,attack,,data\3.csv,3_210,775
3,211,Chinaonechildpolicy,ADD_ARG,6,"India achieved stabilization without population control. There are ways to achieve population-size sustainability without implementing a ""one child"" policy. There are alternative means.",5.0,"Condoms/sex-ed better population control than ""one child"". Countries that simply improved access to contraceptives, Thailand and Indonesia for instance, did as much to reduce fertility as China, with its draconian policies.",support,,support,,data\3.csv,3_211,408
3,212,Chinaonechildpolicy,ADD_ARG,8,"""One child"" is only partly responsible for reducing China's fertility rates. The most dramatic decrease in the rate actually occurred before the policy was imposed. Between 1970 and 1979, the largely voluntary ""late, long, few"" policy, which called for later childbearing, greater spacing between children, and fewer children, had already resulted in a halving of the total fertility rate, from 5.9 to 2.9. After the one-child policy was introduced, there was a more gradual fall in the rate until 1995, and it has more or less stabilized at approximately 1.7 since then.",4.0,"China would have far too many children if not for ""one child"". China estimates that it has three to four hundred million fewer people today with the one child policy than it would have had otherwise.",attack,,attack,,data\3.csv,3_212,770
3,26,Cocanarcotic,ARG,2,"In 1992 the World Health Organization's Expert Committee on Drug Dependence (ECDD) undertook a 'prereview' of coca leaf at its 28th meeting. The 28th ECDD report concluded that, ""the coca leaf is appropriately scheduled as a narcotic under the Single Convention on Narcotic Drugs, 1961, since cocaine is readily extractable from the leaf."" This ease of extraction makes coca and cocaine inextricably linked. Therefore, because cocaine is defined as a narcotic, coca must also be defined in this way.",1.0,Coca can be classified as a narcotic.,support,entailment,support,,data\3.csv,3_26,536
3,27,Cocanarcotic,ARG,3,"Coca in its natural state is not a narcotic. What is absurd about the 1961 convention is that it considers the coca leaf in its natural, unaltered state to be a narcotic. The paste or the concentrate that is extracted from the coca leaf, commonly known as cocaine, is indeed a narcotic, but the plant itself is not.",2.0,"In 1992 the World Health Organization's Expert Committee on Drug Dependence (ECDD) undertook a 'prereview' of coca leaf at its 28th meeting. The 28th ECDD report concluded that, ""the coca leaf is appropriately scheduled as a narcotic under the Single Convention on Narcotic Drugs, 1961, since cocaine is readily extractable from the leaf."" This ease of extraction makes coca and cocaine inextricably linked. Therefore, because cocaine is defined as a narcotic, coca must also be defined in this way.",attack,contradiction,attack,,data\3.csv,3_27,814
3,28,Cocanarcotic,ARG,4,Coca is not cocaine. Coca is distinct from cocaine. Coca is a natural leaf with very mild effects when chewed. Cocaine is a highly processed and concentrated drug using derivatives from coca.,1.0,Coca can be classified as a narcotic.,attack,contradiction,attack,,data\3.csv,3_28,228
3,29,Cocanarcotic,ARG,5,"Coca cannot be disassociated with cocaine. The active ingredient in coca leaf is the same as in cocaine. It's just more concentrated in cocaine. Because the raw material of coca and its more potent relative cocaine are so closely aligned, it is impossible to disassociate the two. If one hopes to consider cocaine a narcotic and stop its spread, they must also forbid coca.",4.0,Coca is not cocaine. Coca is distinct from cocaine. Coca is a natural leaf with very mild effects when chewed. Cocaine is a highly processed and concentrated drug using derivatives from coca.,attack,contradiction,attack,,data\3.csv,3_29,564
3,30,Cocanarcotic,ARG,6,"Component parts of other drugs aren't banned. The raw component parts of other drugs like meth are not banned. These components are a variety of household cleaning compounds. Similarly, it is wrong to ban coca because it can be turned into cocaine.",5.0,"Coca cannot be disassociated with cocaine. The active ingredient in coca leaf is the same as in cocaine. It's just more concentrated in cocaine. Because the raw material of coca and its more potent relative cocaine are so closely aligned, it is impossible to disassociate the two. If one hopes to consider cocaine a narcotic and stop its spread, they must also forbid coca.",attack,contradiction,attack,,data\3.csv,3_30,621
